ID_MEDICO;especialidade
48147;CLINICA MEDICA
48148;GINECOLOGIA E OBSTETRICIA
48149;CARDIOLOGIA
48150;CLINICA MEDICA
48151;ORTOPEDIA E TRAUMATOLOGIA
48152;ANGIOLOGIA
48153;UROLOGIA
48154;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48155;CLINICA MEDICA
48156;GERIATRIA
48157;OTORRINOLARINGOLOGIA
48158;PSIQUIATRIA
48159;CIRURGIA DO APARELHO DIGESTIVO
48160;PSIQUIATRIA
48161;CLINICA MEDICA
48162;CARDIOLOGIA
48163;DERMATOLOGIA
48164;ANGIOLOGIA
48165;GINECOLOGIA E OBSTETRICIA
48166;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48167;OTORRINOLARINGOLOGIA
48168;OFTALMOLOGIA
48169;CLINICA MEDICA
48170;OTORRINOLARINGOLOGIA
48171;DERMATOLOGIA
48172;CLINICA MEDICA
48173;GINECOLOGIA E OBSTETRICIA
48174;GERIATRIA
48175;OFTALMOLOGIA
48176;CARDIOLOGIA
48177;GINECOLOGIA E OBSTETRICIA
48178;GASTROENTEROLOGIA
48179;CARDIOLOGIA
48180;CARDIOLOGIA
48181;ORTOPEDIA E TRAUMATOLOGIA
48182;UROLOGIA
48183;PSIQUIATRIA
48184;GINECOLOGIA E OBSTETRICIA
48185;CIRURGIA VASCULAR
48186;ENDOCRINOLOGIA E METABOLOGIA
48187;GINECOLOGIA E OBSTETRICIA
48188;CARDIOLOGIA
48189;OFTALMOLOGIA
48190;PSIQUIATRIA
48191;ORTOPEDIA E TRAUMATOLOGIA
48192;CARDIOLOGIA
48193;CIRURGIA GERAL
48194;OFTALMOLOGIA
48195;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48196;OTORRINOLARINGOLOGIA
48197;INFECTOLOGIA
48198;GERIATRIA
48199;NEUROLOGIA
48200;PNEUMOLOGIA
48201;CLINICA MEDICA
48202;CARDIOLOGIA
48203;CARDIOLOGIA
48204;GINECOLOGIA E OBSTETRICIA
48205;REUMATOLOGIA
48206;PEDIATRIA
48207;ORTOPEDIA E TRAUMATOLOGIA
48208;NEFROLOGIA
48209;GINECOLOGIA E OBSTETRICIA
48210;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48211;GINECOLOGIA E OBSTETRICIA
48212;ENDOCRINOLOGIA E METABOLOGIA
48213;PEDIATRIA
48214;CARDIOLOGIA
48215;NEUROCIRURGIA
48216;NEUROLOGIA
48217;PSIQUIATRIA
48218;GINECOLOGIA E OBSTETRICIA
48219;ORTOPEDIA E TRAUMATOLOGIA
48220;PSIQUIATRIA
48221;NEFROLOGIA
48222;GASTROENTEROLOGIA
48223;DERMATOLOGIA
48224;GINECOLOGIA E OBSTETRICIA
48225;GINECOLOGIA E OBSTETRICIA
48226;CARDIOLOGIA
48227;OFTALMOLOGIA
48228;OTORRINOLARINGOLOGIA
48229;NEUROLOGIA
48230;ENDOCRINOLOGIA E METABOLOGIA
48231;DERMATOLOGIA
48232;ENDOCRINOLOGIA E METABOLOGIA
48233;ORTOPEDIA E TRAUMATOLOGIA
48234;PEDIATRIA
48235;CANCEROLOGIA
48236;ENDOCRINOLOGIA E METABOLOGIA
48237;OTORRINOLARINGOLOGIA
48238;GINECOLOGIA E OBSTETRICIA
48239;ENDOCRINOLOGIA E METABOLOGIA
48240;CARDIOLOGIA
48241;OTORRINOLARINGOLOGIA
48242;OFTALMOLOGIA
48243;CIRURGIA GERAL
48244;OFTALMOLOGIA
48245;PSIQUIATRIA
48246;DERMATOLOGIA
48247;DERMATOLOGIA
48248;OTORRINOLARINGOLOGIA
48249;UROLOGIA
48250;CARDIOLOGIA (Ecocardiografia)  | CLÍNICA MÉDICA
48251;ORTOPEDIA E TRAUMATOLOGIA
48252;CLINICA MEDICA
48253;CARDIOLOGIA
48254;PSIQUIATRIA
48255;CLINICA MEDICA
48256;CARDIOLOGIA (Estimulação Cardíaca Eletrônica Implantável)  | CLÍNICA MÉDICA
48257;OTORRINOLARINGOLOGIA
48258;CLINICA MEDICA
48259;PEDIATRIA
48260;OFTALMOLOGIA
48261;CARDIOLOGIA
48262;CLINICA MEDICA
48263;CIRURGIA PLASTICA
48264;CLINICA MEDICA
48265;DERMATOLOGIA
48266;CIRURGIA GERAL
48267;CLINICA MEDICA
48268;NEUROLOGIA
48269;OTORRINOLARINGOLOGIA
48270;NEFROLOGIA
48271;CLINICA MEDICA
48272;ALERGIA E IMUNOLOGIA
48273;CLINICA MEDICA
48274;NEFROLOGIA
48275;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48276;GERIATRIA
48277;REUMATOLOGIA
48278;CLINICA MEDICA
48279;CLINICA MEDICA
48280;NEUROLOGIA
48281;GINECOLOGIA E OBSTETRICIA
48282;ENDOCRINOLOGIA E METABOLOGIA
48283;CARDIOLOGIA
48284;NEUROLOGIA
48285;CLINICA MEDICA
48286;NEUROLOGIA
48287;ORTOPEDIA E TRAUMATOLOGIA
48288;PSIQUIATRIA
48289;PSIQUIATRIA
48290;GINECOLOGIA E OBSTETRICIA
48291;ENDOCRINOLOGIA E METABOLOGIA
48292;CARDIOLOGIA
48293;CIRURGIA GERAL
48294;CARDIOLOGIA
48295;ORTOPEDIA E TRAUMATOLOGIA
48296;CLINICA MEDICA
48297;OTORRINOLARINGOLOGIA
48298;CLINICA MEDICA
48299;CARDIOLOGIA
48300;NEUROLOGIA
48301;UROLOGIA
48302;GASTROENTEROLOGIA
48303;OTORRINOLARINGOLOGIA
48304;GINECOLOGIA E OBSTETRICIA
48305;ORTOPEDIA E TRAUMATOLOGIA
48306;PEDIATRIA
48307;PEDIATRIA
48308;UROLOGIA
48309;COLOPROCTOLOGIA
48310;CLINICA MEDICA
48311;OTORRINOLARINGOLOGIA
48312;CIRURGIA GERAL
48313;CLINICA MEDICA
48314;CLINICA MEDICA
48315;CARDIOLOGIA
48316;OFTALMOLOGIA
48317;PEDIATRIA
48318;OFTALMOLOGIA
48319;PEDIATRIA
48320;NEFROLOGIA
48321;NEFROLOGIA
48322;ANESTESIOLOGIA
48323;ORTOPEDIA E TRAUMATOLOGIA
48324;OTORRINOLARINGOLOGIA
48325;PEDIATRIA
48326;OFTALMOLOGIA
48327;GERIATRIA
48328;ENDOCRINOLOGIA E METABOLOGIA
48329;GINECOLOGIA E OBSTETRICIA
48330;PEDIATRIA
48331;ORTOPEDIA E TRAUMATOLOGIA
48332;GINECOLOGIA E OBSTETRICIA
48333;OTORRINOLARINGOLOGIA
48334;CLINICA MEDICA
48335;CLINICA MEDICA
48336;ORTOPEDIA E TRAUMATOLOGIA
48337;ANESTESIOLOGIA
48338;PSIQUIATRIA
48339;CARDIOLOGIA
48340;COLOPROCTOLOGIA
48341;CARDIOLOGIA
48342;CLINICA MEDICA
48343;CLINICA MEDICA
48344;NEUROLOGIA
48345;ENDOCRINOLOGIA E METABOLOGIA
48346;DERMATOLOGIA
48347;CIRURGIA GERAL
48348;GINECOLOGIA E OBSTETRICIA
48349;NEFROLOGIA
48350;CLINICA MEDICA
48351;CLINICA MEDICA
48352;GINECOLOGIA E OBSTETRICIA
48353;GINECOLOGIA E OBSTETRICIA
48354;CIRURGIA GERAL
48355;GERIATRIA
48356;NEFROLOGIA
48357;ANESTESIOLOGIA
48358;NEFROLOGIA
48359;INFECTOLOGIA
48360;CIRURGIA GERAL
48361;CLINICA MEDICA
48362;CLINICA MEDICA
48363;CLINICA MEDICA
48364;ORTOPEDIA E TRAUMATOLOGIA
48365;CARDIOLOGIA
48366;CARDIOLOGIA
48367;PSIQUIATRIA
48368;PEDIATRIA
48369;MEDICINA INTENSIVA
48370;ENDOCRINOLOGIA E METABOLOGIA
48371;PEDIATRIA
48372;CLINICA MEDICA
48373;CLINICA MEDICA
48374;CIRURGIA GERAL
48375;CLINICA MEDICA
48376;CLINICA MEDICA
48377;NEUROLOGIA
48378;CIRURGIA PLASTICA
48379;NEUROLOGIA
48380;ENDOCRINOLOGIA E METABOLOGIA
48381;ENDOCRINOLOGIA E METABOLOGIA
48382;PSIQUIATRIA
48383;PSIQUIATRIA
48384;GASTROENTEROLOGIA
48385;ENDOCRINOLOGIA E METABOLOGIA
48386;CLINICA MEDICA
48387;CARDIOLOGIA
48388;ANESTESIOLOGIA
48389;OFTALMOLOGIA
48390;ANESTESIOLOGIA
48391;MEDICINA INTENSIVA
48392;CARDIOLOGIA
48393;GERIATRIA
48394;ANESTESIOLOGIA
48395;CARDIOLOGIA
48396;CLINICA MEDICA
48397;CLINICA MEDICA
48398;PEDIATRIA
48399;UROLOGIA
48400;PSIQUIATRIA
48401;ENDOCRINOLOGIA E METABOLOGIA
48402;ENDOCRINOLOGIA E METABOLOGIA
48403;ORTOPEDIA E TRAUMATOLOGIA
48404;OTORRINOLARINGOLOGIA
48405;OFTALMOLOGIA
48406;PNEUMOLOGIA
48407;CLINICA MEDICA
48408;GINECOLOGIA E OBSTETRICIA
48409;CLINICA MEDICA
48410;NEUROCIRURGIA
48411;CLINICA MEDICA
48412;CLINICA MEDICA
48413;NEUROLOGIA
48414;CLINICA MEDICA
48415;NEUROLOGIA
48416;UROLOGIA
48417;CLINICA MEDICA
48418;GINECOLOGIA E OBSTETRICIA
48419;CIRURGIA GERAL
48420;ORTOPEDIA E TRAUMATOLOGIA
48421;ENDOCRINOLOGIA E METABOLOGIA
48422;MEDICINA NUCLEAR
48423;ENDOCRINOLOGIA E METABOLOGIA
48424;PEDIATRIA
48425;GINECOLOGIA E OBSTETRICIA
48426;CLÍNICA MÉDICA | CARDIOLOGIA (Eletrofisiologia Clínica Invasiva) 
48427;CLINICA MEDICA
48428;PSIQUIATRIA
48429;CLINICA MEDICA
48430;CLINICA MEDICA
48431;CLINICA MEDICA
48432;GASTROENTEROLOGIA
48433;CIRURGIA GERAL
48434;PSIQUIATRIA
48435;GERIATRIA
48436;PSIQUIATRIA
48437;GERIATRIA
48438;ANESTESIOLOGIA
48439;ORTOPEDIA E TRAUMATOLOGIA
48440;CLINICA MEDICA
48441;ENDOCRINOLOGIA E METABOLOGIA
48442;CIRURGIA GERAL
48443;INFECTOLOGIA
48444;PNEUMOLOGIA
48445;GINECOLOGIA E OBSTETRICIA
48446;PSIQUIATRIA
48447;UROLOGIA
48448;GINECOLOGIA E OBSTETRICIA
48449;CLINICA MEDICA
48450;GINECOLOGIA E OBSTETRICIA
48451;PSIQUIATRIA
48452;CLINICA MEDICA
48453;CLINICA MEDICA
48454;CARDIOLOGIA
48455;DERMATOLOGIA
48456;ANESTESIOLOGIA
48457;PSIQUIATRIA
48458;PEDIATRIA
48459;ORTOPEDIA E TRAUMATOLOGIA
48460;PSIQUIATRIA
48461;GINECOLOGIA E OBSTETRICIA
48462;PSIQUIATRIA
48463;ANESTESIOLOGIA
48464;DERMATOLOGIA
48465;CANCEROLOGIA
48466;PEDIATRIA
48467;CLINICA MEDICA
48468;CARDIOLOGIA
48469;OFTALMOLOGIA
48470;DERMATOLOGIA
48471;CIRURGIA GERAL
48472;OUTRAS OCUPACOES MEDICAS
48473;PSIQUIATRIA
48474;CLINICA MEDICA
48475;DERMATOLOGIA
48476;ANESTESIOLOGIA
48477;CLINICA MEDICA
48478;ORTOPEDIA E TRAUMATOLOGIA
48479;CLINICA MEDICA
48480;CIRURGIA GERAL
48481;PSIQUIATRIA
48482;CLINICA MEDICA
48483;CLINICA MEDICA
48484;ANESTESIOLOGIA
48485;GINECOLOGIA E OBSTETRICIA
48486;PEDIATRIA
48487;GERIATRIA
48488;GINECOLOGIA E OBSTETRICIA
48489;DERMATOLOGIA
48490;PEDIATRIA
48491;OUTRAS OCUPACOES MEDICAS
48492;OUTRAS OCUPACOES MEDICAS
48493;PSIQUIATRIA
48494;PEDIATRIA
48495;OUTRAS OCUPACOES MEDICAS
48496;OUTRAS OCUPACOES MEDICAS
48497;PEDIATRIA
48498;NEFROLOGIA
48499;OUTRAS OCUPACOES MEDICAS
48500;OUTRAS OCUPACOES MEDICAS
48501;OUTRAS OCUPACOES MEDICAS
48502;ENDOCRINOLOGIA E METABOLOGIA
48503;ENDOCRINOLOGIA E METABOLOGIA
48504;OUTRAS OCUPACOES MEDICAS
48505;OUTRAS OCUPACOES MEDICAS
48506;OUTRAS OCUPACOES MEDICAS
48507;MEDICINA DE FAMILIA E COMUNIDADE
48508;OUTRAS OCUPACOES MEDICAS
48509;PEDIATRIA
48510;ANESTESIOLOGIA
48511;CARDIOLOGIA
48512;MEDICINA DE FAMILIA E COMUNIDADE
48513;MEDICINA DE FAMILIA E COMUNIDADE
48514;PEDIATRIA
48515;CLINICA MEDICA
48516;CLINICA MEDICA
48517;CLINICA MEDICA
48518;ENDOCRINOLOGIA E METABOLOGIA
48519;PSIQUIATRIA
48520;ENDOCRINOLOGIA E METABOLOGIA
48521;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48522;CLINICA MEDICA
48523;MEDICINA DE FAMILIA E COMUNIDADE
48524;CLINICA MEDICA
48525;GASTROENTEROLOGIA
48526;CLINICA MEDICA
48527;CIRURGIA GERAL
48528;CARDIOLOGIA
48529;CLINICA MEDICA
48530;CLINICA MEDICA
48531;ANESTESIOLOGIA
48532;OFTALMOLOGIA
48533;CLINICA MEDICA
48534;CLINICA MEDICA
48535;CLINICA MEDICA
48536;CLINICA MEDICA
48537;PSIQUIATRIA
48538;CLINICA MEDICA
48539;CIRURGIA GERAL
48540;CLINICA MEDICA
48541;CARDIOLOGIA
48542;CLINICA MEDICA
48543;REUMATOLOGIA
48544;GINECOLOGIA E OBSTETRICIA
48545;CLINICA MEDICA
48546;CLINICA MEDICA
48547;CLINICA MEDICA
48548;MEDICINA DO TRABALHO
48549;CLINICA MEDICA
48550;CLINICA MEDICA
48551;CLINICA MEDICA
48552;CLINICA MEDICA
48553;REUMATOLOGIA
48554;CLINICA MEDICA
48555;PEDIATRIA
48556;PEDIATRIA
48557;CLINICA MEDICA
48558;CLINICA MEDICA
48559;CLINICA MEDICA
48560;CLINICA MEDICA
48561;CLINICA MEDICA
48562;CLINICA MEDICA
48563;CLINICA MEDICA
48564;CARDIOLOGIA
48565;CLINICA MEDICA
48566;CLINICA MEDICA
48567;CLINICA MEDICA
48568;CLINICA MEDICA
48569;CARDIOLOGIA
48570;CLINICA MEDICA
48571;CLINICA MEDICA
48572;CLINICA MEDICA
48573;CLINICA MEDICA
48574;CLINICA MEDICA
48575;PEDIATRIA
48576;CLINICA MEDICA
48577;CLINICA MEDICA
48578;CLINICA MEDICA
48579;CLINICA MEDICA
48580;CLINICA MEDICA
48581;OFTALMOLOGIA
48582;GERIATRIA
48583;UROLOGIA
48584;CLINICA MEDICA
48585;CLINICA MEDICA
48586;CLINICA MEDICA
48587;CLINICA MEDICA
48588;CLINICA MEDICA
48589;CLINICA MEDICA
48590;CLINICA MEDICA
48591;CLINICA MEDICA
48592;CLINICA MEDICA
48593;CLINICA MEDICA
48594;CLINICA MEDICA
48595;CLINICA MEDICA
48596;CLINICA MEDICA
48597;CLINICA MEDICA
48598;CLINICA MEDICA
48599;CLINICA MEDICA
48600;CLINICA MEDICA
48601;CLINICA MEDICA
48602;CLINICA MEDICA
48603;CLINICA MEDICA
48604;CLINICA MEDICA
48605;CLINICA MEDICA
48606;CARDIOLOGIA
48607;CLINICA MEDICA
48608;CLINICA MEDICA
48609;CLINICA MEDICA
48610;CLINICA MEDICA
48611;PEDIATRIA
48612;CLINICA MEDICA
48613;CLINICA MEDICA
48614;CLINICA MEDICA
48615;CLINICA MEDICA
48616;CLINICA MEDICA
48617;CLINICA MEDICA
48618;CLINICA MEDICA
48619;CLINICA MEDICA
48620;CLINICA MEDICA
48621;CLINICA MEDICA
48622;CLINICA MEDICA
48623;CLINICA MEDICA
48624;CLINICA MEDICA
48625;CLINICA MEDICA
48626;CLINICA MEDICA
48627;CLINICA MEDICA
48628;CLINICA MEDICA
48629;CLINICA MEDICA
48630;CLINICA MEDICA
48631;CLINICA MEDICA
48632;CLINICA MEDICA
48633;COLOPROCTOLOGIA
48634;CLINICA MEDICA
48635;CLINICA MEDICA
48636;ORTOPEDIA E TRAUMATOLOGIA
48637;CLINICA MEDICA
48638;CLINICA MEDICA
48639;CLINICA MEDICA
48640;CLINICA MEDICA
48641;CARDIOLOGIA
48642;ANESTESIOLOGIA
48643;CARDIOLOGIA
48644;CARDIOLOGIA
48645;UROLOGIA
48646;NEUROLOGIA
48647;REUMATOLOGIA
48648;CARDIOLOGIA
48649;UROLOGIA
48650;GASTROENTEROLOGIA
48651;CARDIOLOGIA
48652;ENDOCRINOLOGIA E METABOLOGIA
48653;CARDIOLOGIA
48654;CLINICA MEDICA
48655;PEDIATRIA
48656;GERIATRIA
48657;ORTOPEDIA E TRAUMATOLOGIA
48658;NEUROLOGIA
48659;ORTOPEDIA E TRAUMATOLOGIA
48660;CARDIOLOGIA
48661;CARDIOLOGIA
48662;CLINICA MEDICA
48663;NEFROLOGIA
48664;CARDIOLOGIA
48665;ENDOCRINOLOGIA E METABOLOGIA
48666;PEDIATRIA
48667;CIRURGIA VASCULAR
48668;CARDIOLOGIA
48669;ENDOCRINOLOGIA E METABOLOGIA
48670;PEDIATRIA
48671;CLINICA MEDICA
48672;CLINICA MEDICA
48673;ORTOPEDIA E TRAUMATOLOGIA
48674;CLINICA MEDICA
48675;CLINICA MEDICA
48676;CLINICA MEDICA
48677;CIRURGIA GERAL
48678;GINECOLOGIA E OBSTETRICIA
48679;GINECOLOGIA E OBSTETRICIA
48680;GINECOLOGIA E OBSTETRICIA
48681;CLINICA MEDICA
48682;CLINICA MEDICA
48683;CLINICA MEDICA
48684;CLINICA MEDICA
48685;ENDOSCOPIA
48686;GASTROENTEROLOGIA
48687;GINECOLOGIA E OBSTETRICIA
48688;GINECOLOGIA E OBSTETRICIA
48689;DERMATOLOGIA
48690;CARDIOLOGIA
48691;CLINICA MEDICA
48692;GINECOLOGIA E OBSTETRICIA
48693;PEDIATRIA
48694;CARDIOLOGIA
48695;GINECOLOGIA E OBSTETRICIA
48696;ORTOPEDIA E TRAUMATOLOGIA
48697;ORTOPEDIA E TRAUMATOLOGIA
48698;CARDIOLOGIA
48699;ANESTESIOLOGIA
48700;GINECOLOGIA E OBSTETRICIA
48701;CLINICA MEDICA
48702;GINECOLOGIA E OBSTETRICIA
48703;CLINICA MEDICA
48704;OFTALMOLOGIA
48705;PEDIATRIA
48706;CARDIOLOGIA
48707;DERMATOLOGIA
48708;GINECOLOGIA E OBSTETRICIA
48709;ORTOPEDIA E TRAUMATOLOGIA
48710;CLINICA MEDICA
48711;PSIQUIATRIA
48712;PEDIATRIA
48713;CLINICA MEDICA
48714;GINECOLOGIA E OBSTETRICIA
48715;ORTOPEDIA E TRAUMATOLOGIA
48716;GINECOLOGIA E OBSTETRICIA
48717;CARDIOLOGIA
48718;PEDIATRIA
48719;GINECOLOGIA E OBSTETRICIA
48720;CLINICA MEDICA
48721;ANGIOLOGIA
48722;CARDIOLOGIA
48723;PEDIATRIA
48724;GINECOLOGIA E OBSTETRICIA
48725;CLINICA MEDICA
48726;PEDIATRIA
48727;CARDIOLOGIA
48728;CIRURGIA GERAL
48729;CARDIOLOGIA
48730;CARDIOLOGIA
48731;OFTALMOLOGIA
48732;GERIATRIA
48733;ENDOCRINOLOGIA E METABOLOGIA
48734;GASTROENTEROLOGIA
48735;ORTOPEDIA E TRAUMATOLOGIA
48736;CLINICA MEDICA
48737;OFTALMOLOGIA
48738;ENDOCRINOLOGIA E METABOLOGIA
48739;NEUROLOGIA
48740;OTORRINOLARINGOLOGIA
48741;UROLOGIA
48742;CLINICA MEDICA
48743;CLINICA MEDICA
48744;PSIQUIATRIA
48745;GINECOLOGIA E OBSTETRICIA
48746;CLINICA MEDICA
48747;PSIQUIATRIA
48748;CARDIOLOGIA
48749;CARDIOLOGIA
48750;GERIATRIA
48751;GINECOLOGIA E OBSTETRICIA
48752;ANESTESIOLOGIA
48753;CLINICA MEDICA
48754;CLINICA MEDICA
48755;PEDIATRIA
48756;CLINICA MEDICA
48757;GINECOLOGIA E OBSTETRICIA
48758;GINECOLOGIA E OBSTETRICIA
48759;PEDIATRIA
48760;CLINICA MEDICA
48761;CLINICA MEDICA
48762;CLINICA MEDICA
48763;PEDIATRIA
48764;CLINICA MEDICA
48765;DERMATOLOGIA
48766;GINECOLOGIA E OBSTETRICIA
48767;CLINICA MEDICA
48768;REUMATOLOGIA
48769;CLINICA MEDICA
48770;NUTROLOGIA
48771;CARDIOLOGIA
48772;PEDIATRIA
48773;COLOPROCTOLOGIA
48774;NEUROLOGIA
48775;PSIQUIATRIA
48776;CARDIOLOGIA
48777;CLINICA MEDICA
48778;CARDIOLOGIA
48779;DERMATOLOGIA
48780;ENDOCRINOLOGIA E METABOLOGIA
48781;OFTALMOLOGIA
48782;CLINICA MEDICA
48783;PEDIATRIA
48784;CLINICA MEDICA
48785;PEDIATRIA
48786;GINECOLOGIA E OBSTETRICIA
48787;PEDIATRIA
48788;CLINICA MEDICA
48789;GINECOLOGIA E OBSTETRICIA
48790;CLINICA MEDICA
48791;GINECOLOGIA E OBSTETRICIA
48792;CARDIOLOGIA
48793;ANESTESIOLOGIA
48794;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48795;PEDIATRIA
48796;CLINICA MEDICA
48797;GASTROENTEROLOGIA
48798;OFTALMOLOGIA
48799;CARDIOLOGIA
48800;GINECOLOGIA E OBSTETRICIA
48801;CLINICA MEDICA
48802;CLINICA MEDICA
48803;GINECOLOGIA E OBSTETRICIA
48804;ANESTESIOLOGIA
48805;GINECOLOGIA E OBSTETRICIA
48806;GINECOLOGIA E OBSTETRICIA
48807;PSIQUIATRIA
48808;GINECOLOGIA E OBSTETRICIA
48809;PEDIATRIA
48810;CIRURGIA GERAL
48811;CLINICA MEDICA
48812;CLINICA MEDICA
48813;CLINICA MEDICA
48814;CLINICA MEDICA
48815;CLINICA MEDICA
48816;GINECOLOGIA E OBSTETRICIA
48817;PEDIATRIA
48818;GINECOLOGIA E OBSTETRICIA
48819;MASTOLOGIA
48820;INFECTOLOGIA
48821;CLINICA MEDICA
48822;GINECOLOGIA E OBSTETRICIA
48823;ANESTESIOLOGIA
48824;NEUROLOGIA
48825;MEDICINA INTENSIVA
48826;ANESTESIOLOGIA
48827;GINECOLOGIA E OBSTETRICIA
48828;PSIQUIATRIA
48829;GINECOLOGIA E OBSTETRICIA
48830;GINECOLOGIA E OBSTETRICIA
48831;GINECOLOGIA E OBSTETRICIA
48832;CLINICA MEDICA
48833;PEDIATRIA
48834;CLINICA MEDICA
48835;OFTALMOLOGIA
48836;ANESTESIOLOGIA
48837;CIRURGIA GERAL
48838;OFTALMOLOGIA
48839;GINECOLOGIA E OBSTETRICIA
48840;OFTALMOLOGIA
48841;PEDIATRIA
48842;ORTOPEDIA E TRAUMATOLOGIA
48843;CLINICA MEDICA
48844;GINECOLOGIA E OBSTETRICIA
48845;GINECOLOGIA E OBSTETRICIA
48846;CLINICA MEDICA
48847;CLINICA MEDICA
48848;CLINICA MEDICA
48849;CLINICA MEDICA
48850;CLINICA MEDICA
48851;MEDICINA DE FAMILIA E COMUNIDADE
48852;INFECTOLOGIA
48853;PSIQUIATRIA
48854;GASTROENTEROLOGIA
48855;REUMATOLOGIA
48856;PEDIATRIA
48857;CLINICA MEDICA
48858;CLINICA MEDICA
48859;ORTOPEDIA E TRAUMATOLOGIA
48860;CLINICA MEDICA
48861;PSIQUIATRIA
48862;ORTOPEDIA E TRAUMATOLOGIA
48863;CLINICA MEDICA
48864;ORTOPEDIA E TRAUMATOLOGIA
48865;PEDIATRIA
48866;ORTOPEDIA E TRAUMATOLOGIA
48867;PSIQUIATRIA
48868;CLINICA MEDICA
48869;PEDIATRIA
48870;PNEUMOLOGIA
48871;DERMATOLOGIA
48872;CARDIOLOGIA
48873;ENDOCRINOLOGIA E METABOLOGIA
48874;CARDIOLOGIA
48875;OTORRINOLARINGOLOGIA
48876;NEUROLOGIA
48877;CLINICA MEDICA
48878;CIRURGIA GERAL
48879;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48880;CARDIOLOGIA
48881;ORTOPEDIA E TRAUMATOLOGIA
48882;PSIQUIATRIA
48883;GERIATRIA
48884;INFECTOLOGIA
48885;GERIATRIA
48886;GASTROENTEROLOGIA
48887;CLINICA MEDICA
48888;CARDIOLOGIA
48889;CARDIOLOGIA
48890;OUTRAS OCUPACOES MEDICAS
48891;CARDIOLOGIA
48892;GINECOLOGIA E OBSTETRICIA
48893;MEDICINA DO TRABALHO
48894;PEDIATRIA
48895;ANGIOLOGIA
48896;PSIQUIATRIA
48897;ORTOPEDIA E TRAUMATOLOGIA
48898;PSIQUIATRIA
48899;PEDIATRIA
48900;ANESTESIOLOGIA
48901;GASTROENTEROLOGIA
48902;PSIQUIATRIA
48903;GINECOLOGIA E OBSTETRICIA
48904;CIRURGIA GERAL
48905;GINECOLOGIA E OBSTETRICIA
48906;PEDIATRIA
48907;GINECOLOGIA E OBSTETRICIA
48908;PSIQUIATRIA
48909;GINECOLOGIA E OBSTETRICIA
48910;CIRURGIA PLASTICA
48911;CLINICA MEDICA
48912;PEDIATRIA
48913;CIRURGIA GERAL
48914;PEDIATRIA
48915;GINECOLOGIA E OBSTETRICIA
48916;PEDIATRIA
48917;ENDOSCOPIA
48918;CLINICA MEDICA
48919;CARDIOLOGIA
48920;PEDIATRIA
48921;CIRURGIA GERAL
48922;PEDIATRIA
48923;INFECTOLOGIA
48924;GINECOLOGIA E OBSTETRICIA
48925;PNEUMOLOGIA
48926;GERIATRIA
48927;PEDIATRIA
48928;MEDICINA DO TRABALHO
48929;NEUROLOGIA
48930;PEDIATRIA
48931;CARDIOLOGIA
48932;OTORRINOLARINGOLOGIA
48933;GASTROENTEROLOGIA
48934;ORTOPEDIA E TRAUMATOLOGIA
48935;ORTOPEDIA E TRAUMATOLOGIA
48936;ENDOCRINOLOGIA E METABOLOGIA
48937;GASTROENTEROLOGIA
48938;OTORRINOLARINGOLOGIA
48939;PATOLOGIA
48940;CLINICA MEDICA
48941;ANESTESIOLOGIA
48942;CARDIOLOGIA
48943;INFECTOLOGIA
48944;DERMATOLOGIA
48945;GINECOLOGIA E OBSTETRICIA
48946;OFTALMOLOGIA
48947;GASTROENTEROLOGIA
48948;ENDOCRINOLOGIA E METABOLOGIA
48949;NEUROLOGIA
48950;PEDIATRIA
48951;ORTOPEDIA E TRAUMATOLOGIA
48952;MASTOLOGIA
48953;DERMATOLOGIA
48954;PEDIATRIA
48955;CARDIOLOGIA
48956;CLINICA MEDICA
48957;CARDIOLOGIA
48958;PEDIATRIA
48959;CLINICA MEDICA
48960;PEDIATRIA
48961;MEDICINA DO TRABALHO
48962;CARDIOLOGIA
48963;GASTROENTEROLOGIA
48964;ORTOPEDIA E TRAUMATOLOGIA
48965;ENDOCRINOLOGIA E METABOLOGIA
48966;ANGIOLOGIA
48967;ANGIOLOGIA
48968;GASTROENTEROLOGIA
48969;PEDIATRIA
48970;PEDIATRIA
48971;ENDOCRINOLOGIA E METABOLOGIA
48972;PSIQUIATRIA
48973;PEDIATRIA
48974;ENDOCRINOLOGIA E METABOLOGIA
48975;CLINICA MEDICA
48976;PSIQUIATRIA
48977;ORTOPEDIA E TRAUMATOLOGIA
48978;ENDOCRINOLOGIA E METABOLOGIA
48979;PSIQUIATRIA
48980;MASTOLOGIA
48981;REUMATOLOGIA
48982;MEDICINA DE FAMILIA E COMUNIDADE
48983;PEDIATRIA
48984;GASTROENTEROLOGIA
48985;PEDIATRIA
48986;DERMATOLOGIA
48987;GINECOLOGIA E OBSTETRICIA
48988;PEDIATRIA
48989;ENDOCRINOLOGIA E METABOLOGIA
48990;REUMATOLOGIA
48991;PSIQUIATRIA
48992;PSIQUIATRIA
